LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1671981902.499332,240010.000,36563,4,EM,1,100,RS
1671981902.499332,240010.000,36563,4,EM,1,100,RB
1671981902.499332,240010.000,36563,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981902.499332,240010.000,36563,4,EM,1,100,PS
1671981902.554090,240063.500,36579,4,EM,1,100,RS
1671981902.608847,240117.000,36579,4,EM,1,100,RB
1671981902.663604,240170.500,36579,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981902.718361,240224.000,36579,4,EM,1,100,PS
1671981902.769792,240274.250,36613,4,EM,1,100,RS
1671981902.821223,240324.500,36613,4,EM,1,100,RB
1671981902.872653,240374.750,36613,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981902.924084,240425.000,36613,4,EM,1,100,PS
1671981902.975515,240475.250,36645,4,EM,1,100,RS
1671981903.026946,240525.500,36645,4,EM,1,100,RB
1671981903.078377,240575.750,36645,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981903.129807,240626.000,36645,4,EM,1,100,PS
1671981903.181238,240676.250,36679,4,EM,1,100,RS
1671981903.232669,240726.500,36679,4,EM,1,100,RB
1671981903.284100,240776.750,36679,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981903.335531,240827.000,36679,4,EM,1,100,PS
1671981903.386961,240877.250,36709,4,EM,1,100,RS
1671981903.438392,240927.500,36709,4,EM,1,100,RB
1671981903.489823,240977.750,36709,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981903.541254,241028.000,36709,4,EM,1,100,PS
1671981903.592685,241078.250,36741,4,EM,1,100,RS
1671981903.644115,241128.500,36741,4,EM,1,100,RB
1671981903.695546,241178.750,36741,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981903.746977,241229.000,36741,4,EM,1,100,PS
1671981903.808131,241288.750,36765,4,EM,1,100,RS
1671981903.869285,241348.500,36765,4,EM,1,100,RB
1671981903.930439,241408.250,36765,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981903.991593,241468.000,36765,4,EM,1,100,PS
1671981904.043024,241518.250,36797,4,EM,1,100,RS
1671981904.094455,241568.500,36797,4,EM,1,100,RB
1671981904.145886,241618.750,36797,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981904.197316,241669.000,36797,4,EM,1,100,PS
1671981904.248747,241719.250,36829,4,EM,1,100,RS
1671981904.300178,241769.500,36829,4,EM,1,100,RB
1671981904.351609,241819.750,36829,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981904.403040,241870.000,36829,4,EM,1,100,PS
1671981904.454470,241920.250,36862,4,EM,1,100,RS
1671981904.505901,241970.500,36862,4,EM,1,100,RB
1671981904.557332,242020.750,36862,4,EM,1,100,2022-12-25_17-25-01-601907.csv
1671981904.608763,242071.000,36862,4,EM,1,100,PS
1671981904.660194,242121.250,36895,4,EM,1,100,RS
