LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1689086672.102188,212809.000,31766,6,PR,1,100,106274
1689086672.102188,212809.000,31766,6,PR,1,100,106278
1689086672.102188,212809.000,31766,6,PR,1,100,106280
1689086672.102188,212809.000,31766,6,PR,1,100,106275
1689086672.102188,212809.000,31766,6,PR,1,100,106270
1689086672.102188,212809.000,31766,6,PR,1,100,106276
1689086672.142098,212848.000,31782,2,PR,1,100,106273
1689086672.182009,212887.000,31782,2,PR,1,100,106273
1689086672.221237,212925.333,31798,3,PR,1,100,106278
1689086672.260465,212963.667,31798,3,PR,1,100,106286
1689086672.299693,213002.000,31798,3,PR,1,100,106280
1689086672.340626,213042.000,31813,2,PR,1,100,106278
1689086672.381560,213082.000,31813,2,PR,1,100,106279
1689086672.421812,213121.333,31828,3,PR,1,100,106257
1689086672.462063,213160.667,31828,3,PR,1,100,106246
1689086672.502314,213200.000,31828,3,PR,1,100,106235
1689086672.542225,213239.000,31847,3,PR,1,100,106234
1689086672.582135,213278.000,31847,3,PR,1,100,106242
1689086672.622045,213317.000,31847,3,PR,1,100,106241
1689086672.661956,213356.000,31862,2,PR,1,100,106235
1689086672.701866,213395.000,31862,2,PR,1,100,106224
1689086672.741776,213434.000,31877,3,PR,1,100,106212
1689086672.781687,213473.000,31877,3,PR,1,100,106226
1689086672.821597,213512.000,31877,3,PR,1,100,106213
1689086672.861098,213550.600,31897,5,PR,1,100,106207
1689086672.900599,213589.200,31897,5,PR,1,100,106218
1689086672.940100,213627.800,31897,5,PR,1,100,106212
1689086672.979601,213666.400,31897,5,PR,1,100,106205
1689086673.019102,213705.000,31897,5,PR,1,100,106220
1689086673.059012,213744.000,31912,3,PR,1,100,106210
1689086673.098922,213783.000,31912,3,PR,1,100,106197
1689086673.138832,213822.000,31912,3,PR,1,100,106197
1689086673.178743,213861.000,31929,2,PR,1,100,106185
1689086673.218653,213900.000,31929,2,PR,1,100,106168
1689086673.263339,213943.667,31943,3,PR,1,100,106157
1689086673.308025,213987.333,31943,3,PR,1,100,106162
1689086673.352711,214031.000,31943,3,PR,1,100,106164
1689086673.393644,214071.000,31959,2,PR,1,100,106152
1689086673.434578,214111.000,31959,2,PR,1,100,106153
1689086673.474829,214150.333,31975,3,PR,1,100,106150
1689086673.515081,214189.667,31975,3,PR,1,100,106144
1689086673.555332,214229.000,31975,3,PR,1,100,106150
1689086673.594901,214267.667,31993,3,PR,1,100,106134
1689086673.634470,214306.333,31993,3,PR,1,100,106143
1689086673.674040,214345.000,31993,3,PR,1,100,106160
1689086673.712927,214383.000,32007,2,PR,1,100,106145
1689086673.751814,214421.000,32007,2,PR,1,100,106144
1689086673.791724,214460.000,32024,3,PR,1,100,106145
1689086673.831634,214499.000,32024,3,PR,1,100,106144
1689086673.871544,214538.000,32024,3,PR,1,100,106145
1689086673.911966,214577.500,32039,2,PR,1,100,106124
1689086673.952388,214617.000,32039,2,PR,1,100,106114
1689086673.993322,214657.000,32057,3,PR,1,100,106115
1689086674.034256,214697.000,32057,3,PR,1,100,106111
1689086674.075189,214737.000,32057,3,PR,1,100,106102
1689086674.115099,214776.000,32072,3,PR,1,100,106097
1689086674.155010,214815.000,32072,3,PR,1,100,106096
1689086674.194920,214854.000,32072,3,PR,1,100,106100
1689086674.234830,214893.000,32088,2,PR,1,100,106098
1689086674.274741,214932.000,32088,2,PR,1,100,106096
1689086674.313969,214970.333,32103,3,PR,1,100,106095
1689086674.353197,215008.667,32103,3,PR,1,100,106095
1689086674.392425,215047.000,32103,3,PR,1,100,106101
1689086674.433358,215087.000,32119,2,PR,1,100,106097
1689086674.474292,215127.000,32119,2,PR,1,100,106097
1689086674.514544,215166.333,32135,3,PR,1,100,106102
1689086674.554795,215205.667,32135,3,PR,1,100,106088
1689086674.595046,215245.000,32135,3,PR,1,100,106086
1689086674.641608,215290.500,32152,2,PR,1,100,106084
1689086674.688170,215336.000,32152,2,PR,1,100,106074
1689086674.728081,215375.000,32167,3,PR,1,100,106088
1689086674.767991,215414.000,32167,3,PR,1,100,106074
1689086674.807901,215453.000,32167,3,PR,1,100,106062
1689086674.847811,215492.000,32184,2,PR,1,100,106053
1689086674.887722,215531.000,32184,2,PR,1,100,106053
1689086674.927632,215570.000,32199,3,PR,1,100,106050
1689086674.967542,215609.000,32199,3,PR,1,100,106039
1689086675.007453,215648.000,32199,3,PR,1,100,106045
1689086675.047022,215686.667,32215,3,PR,1,100,106050
1689086675.086591,215725.333,32215,3,PR,1,100,106058
1689086675.126160,215764.000,32215,3,PR,1,100,106050
1689086675.166070,215803.000,32230,2,PR,1,100,106049
1689086675.205981,215842.000,32230,2,PR,1,100,106045
1689086675.245891,215881.000,32246,3,PR,1,100,106051
1689086675.285801,215920.000,32246,3,PR,1,100,106060
1689086675.325712,215959.000,32246,3,PR,1,100,106029
1689086675.365622,215998.000,32263,2,PR,1,100,106022
