LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
3.981667,4132705.667,51044,3,MZ,1,100,-48
4.021333,4132745.333,51044,3,MZ,1,100,-49
4.061000,4132785.000,51044,3,MZ,1,100,-49
4.100000,4132824.000,51060,3,MZ,1,100,-49
4.139000,4132863.000,51060,3,MZ,1,100,-46
4.178000,4132902.000,51060,3,MZ,1,100,-47
4.217000,4132941.000,51076,2,MZ,1,100,-48
4.256000,4132980.000,51076,2,MZ,1,100,-48
4.294667,4133018.667,51091,3,MZ,1,100,-47
4.333333,4133057.333,51091,3,MZ,1,100,-48
4.372000,4133096.000,51091,3,MZ,1,100,-49
4.406667,4133130.667,51108,3,MZ,1,100,-47
4.441333,4133165.333,51108,3,MZ,1,100,-48
4.476000,4133200.000,51108,3,MZ,1,100,-47
4.515000,4133239.000,51122,2,MZ,1,100,-49
4.554000,4133278.000,51122,2,MZ,1,100,-48
4.593000,4133317.000,51138,3,MZ,1,100,-49
4.632000,4133356.000,51138,3,MZ,1,100,-48
4.671000,4133395.000,51138,3,MZ,1,100,-49
4.710000,4133434.000,51156,2,MZ,1,100,-48
4.749000,4133473.000,51156,2,MZ,1,100,-46
4.787667,4133511.667,51172,3,MZ,1,100,-49
4.826333,4133550.333,51172,3,MZ,1,100,-49
4.865000,4133589.000,51172,3,MZ,1,100,-49
4.904333,4133628.333,51187,3,MZ,1,100,-50
4.943667,4133667.667,51187,3,MZ,1,100,-48
4.983000,4133707.000,51187,3,MZ,1,100,-49
5.022500,4133746.500,51203,2,MZ,1,100,-48
5.062000,4133786.000,51203,2,MZ,1,100,-49
5.101000,4133825.000,51220,3,MZ,1,100,-49
5.140000,4133864.000,51220,3,MZ,1,100,-47
5.179000,4133903.000,51220,3,MZ,1,100,-48
5.218000,4133942.000,51236,2,MZ,1,100,-49
5.257000,4133981.000,51236,2,MZ,1,100,-48
5.296000,4134020.000,51252,3,MZ,1,100,-48
5.335000,4134059.000,51252,3,MZ,1,100,-46
5.374000,4134098.000,51252,3,MZ,1,100,-48
5.413000,4134137.000,51267,3,MZ,1,100,-49
5.452000,4134176.000,51267,3,MZ,1,100,-48
5.491000,4134215.000,51267,3,MZ,1,100,-48
5.530000,4134254.000,51282,2,MZ,1,100,-47
5.569000,4134293.000,51282,2,MZ,1,100,-48
5.607667,4134331.667,51298,3,MZ,1,100,-46
5.646333,4134370.333,51298,3,MZ,1,100,-47
5.685000,4134409.000,51298,3,MZ,1,100,-47
5.723500,4134447.500,51314,2,MZ,1,100,-45
5.762000,4134486.000,51314,2,MZ,1,100,-46
5.801000,4134525.000,51330,3,MZ,1,100,-44
5.840000,4134564.000,51330,3,MZ,1,100,-44
5.879000,4134603.000,51330,3,MZ,1,100,-43
5.918000,4134642.000,51344,3,MZ,1,100,-41
5.957000,4134681.000,51344,3,MZ,1,100,-39
5.996000,4134720.000,51344,3,MZ,1,100,-37
6.035000,4134759.000,51363,2,MZ,1,100,-36
6.074000,4134798.000,51363,2,MZ,1,100,-34
6.108333,4134832.333,51378,3,MZ,1,100,-32
6.142667,4134866.667,51378,3,MZ,1,100,-32
6.177000,4134901.000,51378,3,MZ,1,100,-30
6.215667,4134939.667,51394,3,MZ,1,100,-30
6.254333,4134978.333,51394,3,MZ,1,100,-26
6.293000,4135017.000,51394,3,MZ,1,100,-23
6.331500,4135055.500,51410,2,MZ,1,100,-20
6.370000,4135094.000,51410,2,MZ,1,100,-17
6.409000,4135133.000,51425,3,MZ,1,100,-14
6.448000,4135172.000,51425,3,MZ,1,100,-13
6.487000,4135211.000,51425,3,MZ,1,100,-10
6.526333,4135250.333,51442,3,MZ,1,100,-7
6.565667,4135289.667,51442,3,MZ,1,100,-7
6.605000,4135329.000,51442,3,MZ,1,100,-5
6.644500,4135368.500,51461,2,MZ,1,100,-4
6.684000,4135408.000,51461,2,MZ,1,100,-4
6.723000,4135447.000,51476,3,MZ,1,100,-4
6.762000,4135486.000,51476,3,MZ,1,100,-4
6.801000,4135525.000,51476,3,MZ,1,100,-4
6.840000,4135564.000,51491,2,MZ,1,100,-5
6.879000,4135603.000,51491,2,MZ,1,100,-5
6.918000,4135642.000,51507,3,MZ,1,100,-4
6.957000,4135681.000,51507,3,MZ,1,100,-6
6.996000,4135720.000,51507,3,MZ,1,100,-6
7.035000,4135759.000,51525,2,MZ,1,100,-6
7.074000,4135798.000,51525,2,MZ,1,100,-7
7.113333,4135837.333,51540,3,MZ,1,100,-7
7.152667,4135876.667,51540,3,MZ,1,100,-9
7.192000,4135916.000,51540,3,MZ,1,100,-9
7.231667,4135955.667,51555,3,MZ,1,100,-7
7.271333,4135995.333,51555,3,MZ,1,100,-8
7.311000,4136035.000,51555,3,MZ,1,100,-8
7.350000,4136074.000,51571,2,MZ,1,100,-10
7.389000,4136113.000,51571,2,MZ,1,100,-10
7.428000,4136152.000,51587,3,MZ,1,100,-9
7.467000,4136191.000,51587,3,MZ,1,100,-11
7.506000,4136230.000,51587,3,MZ,1,100,-12
7.545000,4136269.000,51602,2,MZ,1,100,-13
7.584000,4136308.000,51602,2,MZ,1,100,-14
7.622667,4136346.667,51619,3,MZ,1,100,-15
7.661333,4136385.333,51619,3,MZ,1,100,-14
7.700000,4136424.000,51619,3,MZ,1,100,-14
7.739333,4136463.333,51633,3,MZ,1,100,-15
7.778667,4136502.667,51633,3,MZ,1,100,-15
7.818000,4136542.000,51633,3,MZ,1,100,-14
7.857000,4136581.000,51649,2,MZ,1,100,-14
7.896000,4136620.000,51649,2,MZ,1,100,-14
7.930000,4136654.000,51665,3,MZ,1,100,-13
7.964000,4136688.000,51665,3,MZ,1,100,-13
7.998000,4136722.000,51665,3,MZ,1,100,-11
8.037000,4136761.000,51683,3,MZ,1,100,-11
8.076000,4136800.000,51683,3,MZ,1,100,-10
8.115000,4136839.000,51683,3,MZ,1,100,-9
8.154500,4136878.500,51697,2,MZ,1,100,-9
8.194000,4136918.000,51697,2,MZ,1,100,-9
8.233667,4136957.667,51714,3,MZ,1,100,-8
8.273333,4136997.333,51714,3,MZ,1,100,-10
8.313000,4137037.000,51714,3,MZ,1,100,-10
8.352000,4137076.000,51731,2,MZ,1,100,-10
8.391000,4137115.000,51731,2,MZ,1,100,-9
8.430000,4137154.000,51747,3,MZ,1,100,-9
8.469000,4137193.000,51747,3,MZ,1,100,-10
8.508000,4137232.000,51747,3,MZ,1,100,-9
8.546333,4137270.333,51763,3,MZ,1,100,-9
8.584667,4137308.667,51763,3,MZ,1,100,-9
8.623000,4137347.000,51763,3,MZ,1,100,-8
8.662000,4137386.000,51778,2,MZ,1,100,-9
8.701000,4137425.000,51778,2,MZ,1,100,-8
8.740667,4137464.667,51793,3,MZ,1,100,-6
8.780333,4137504.333,51793,3,MZ,1,100,-6
8.820000,4137544.000,51793,3,MZ,1,100,-6
8.860000,4137584.000,51809,2,MZ,1,100,-7
8.900000,4137624.000,51809,2,MZ,1,100,-6
8.939000,4137663.000,51827,3,MZ,1,100,-6
8.978000,4137702.000,51827,3,MZ,1,100,-6
9.017000,4137741.000,51827,3,MZ,1,100,-6
9.056000,4137780.000,51844,2,MZ,1,100,-8
9.095000,4137819.000,51844,2,MZ,1,100,-7
9.133667,4137857.667,51859,3,MZ,1,100,-7
9.172333,4137896.333,51859,3,MZ,1,100,-7
9.211000,4137935.000,51859,3,MZ,1,100,-7
9.249667,4137973.667,51876,3,MZ,1,100,-7
9.288333,4138012.333,51876,3,MZ,1,100,-8
9.327000,4138051.000,51876,3,MZ,1,100,-7
9.366000,4138090.000,51891,2,MZ,1,100,-6
9.405000,4138129.000,51891,2,MZ,1,100,-5
9.444667,4138168.667,51907,3,MZ,1,100,-6
9.484333,4138208.333,51907,3,MZ,1,100,-7
9.524000,4138248.000,51907,3,MZ,1,100,-5
9.558667,4138282.667,51922,3,MZ,1,100,-6
9.593333,4138317.333,51922,3,MZ,1,100,-5
9.628000,4138352.000,51922,3,MZ,1,100,-6
9.667000,4138391.000,51938,2,MZ,1,100,-6
9.706000,4138430.000,51938,2,MZ,1,100,-4
9.745000,4138469.000,51953,3,MZ,1,100,-4
9.784000,4138508.000,51953,3,MZ,1,100,-4
9.823000,4138547.000,51953,3,MZ,1,100,-4
9.862000,4138586.000,51970,2,MZ,1,100,-3
9.901000,4138625.000,51970,2,MZ,1,100,-2
9.939333,4138663.333,51986,3,MZ,1,100,-2
9.977667,4138701.667,51986,3,MZ,1,100,-1
10.016000,4138740.000,51986,3,MZ,1,100, 0
10.055000,4138779.000,52002,3,MZ,1,100,-1
10.094000,4138818.000,52002,3,MZ,1,100, 0
10.133000,4138857.000,52002,3,MZ,1,100, 0
10.172000,4138896.000,52017,2,MZ,1,100, 0
10.211000,4138935.000,52017,2,MZ,1,100, 0
10.250000,4138974.000,52034,3,MZ,1,100, 0
10.289000,4139013.000,52034,3,MZ,1,100, 0
10.328000,4139052.000,52034,3,MZ,1,100, 0
10.367000,4139091.000,52049,2,MZ,1,100, 0
10.406000,4139130.000,52049,2,MZ,1,100, 0
10.445000,4139169.000,52064,3,MZ,1,100,-1
10.484000,4139208.000,52064,3,MZ,1,100, 0
10.523000,4139247.000,52064,3,MZ,1,100,-2
10.561667,4139285.667,52080,3,MZ,1,100,-1
10.600333,4139324.333,52080,3,MZ,1,100,-2
10.639000,4139363.000,52080,3,MZ,1,100,-2
10.678000,4139402.000,52096,2,MZ,1,100,-2
10.717000,4139441.000,52096,2,MZ,1,100,-4
10.755667,4139479.667,52111,3,MZ,1,100,-3
10.794333,4139518.333,52111,3,MZ,1,100,-2
10.833000,4139557.000,52111,3,MZ,1,100,-3
10.872000,4139596.000,52127,2,MZ,1,100,-4
10.911000,4139635.000,52127,2,MZ,1,100,-4
10.950333,4139674.333,52146,3,MZ,1,100,-3
10.989667,4139713.667,52146,3,MZ,1,100,-3
11.029000,4139753.000,52146,3,MZ,1,100,-1
11.068667,4139792.667,52162,3,MZ,1,100,-2
11.108333,4139832.333,52162,3,MZ,1,100,-1
11.148000,4139872.000,52162,3,MZ,1,100,-2
11.187000,4139911.000,52178,2,MZ,1,100,-2
11.226000,4139950.000,52178,2,MZ,1,100,-1
11.265000,4139989.000,52194,3,MZ,1,100, 0
11.304000,4140028.000,52194,3,MZ,1,100, 0
11.343000,4140067.000,52194,3,MZ,1,100, 0
11.377000,4140101.000,52208,3,MZ,1,100, 2
11.411000,4140135.000,52208,3,MZ,1,100, 2
11.445000,4140169.000,52208,3,MZ,1,100, 2
11.485000,4140209.000,52225,2,MZ,1,100, 1
11.525000,4140249.000,52225,2,MZ,1,100, 1
11.564000,4140288.000,52240,3,MZ,1,100, 1
11.603000,4140327.000,52240,3,MZ,1,100, 1
11.642000,4140366.000,52240,3,MZ,1,100, 0
11.681000,4140405.000,52256,2,MZ,1,100, 1
11.720000,4140444.000,52256,2,MZ,1,100, 0
11.759000,4140483.000,52270,3,MZ,1,100, 1
11.798000,4140522.000,52270,3,MZ,1,100, 1
11.837000,4140561.000,52270,3,MZ,1,100, 1
11.876000,4140600.000,52289,3,MZ,1,100, 1
11.915000,4140639.000,52289,3,MZ,1,100, 1
11.954000,4140678.000,52289,3,MZ,1,100, 0
11.993000,4140717.000,52304,2,MZ,1,100, 0
12.032000,4140756.000,52304,2,MZ,1,100, 0
12.071000,4140795.000,52320,3,MZ,1,100, 0
12.110000,4140834.000,52320,3,MZ,1,100, 0
12.149000,4140873.000,52320,3,MZ,1,100, 0
12.187000,4140911.000,52336,2,MZ,1,100, 0
12.225000,4140949.000,52336,2,MZ,1,100, 0
12.264000,4140988.000,52351,3,MZ,1,100, 0
12.303000,4141027.000,52351,3,MZ,1,100, 0
12.342000,4141066.000,52351,3,MZ,1,100, 0
12.381000,4141105.000,52366,3,MZ,1,100, 0
12.420000,4141144.000,52366,3,MZ,1,100, 0
12.459000,4141183.000,52366,3,MZ,1,100, 0
12.498000,4141222.000,52383,2,MZ,1,100, 1
12.537000,4141261.000,52383,2,MZ,1,100, 0
12.576000,4141300.000,52398,3,MZ,1,100, 0
12.615000,4141339.000,52398,3,MZ,1,100, 1
12.654000,4141378.000,52398,3,MZ,1,100, 0
12.693000,4141417.000,52413,2,MZ,1,100, 1
12.732000,4141456.000,52413,2,MZ,1,100, 1
12.770333,4141494.333,52429,3,MZ,1,100, 0
12.808667,4141532.667,52429,3,MZ,1,100, 0
12.847000,4141571.000,52429,3,MZ,1,100, 1
12.886000,4141610.000,52447,3,MZ,1,100, 0
12.925000,4141649.000,52447,3,MZ,1,100, 0
12.964000,4141688.000,52447,3,MZ,1,100, 1
13.003000,4141727.000,52462,2,MZ,1,100, 1
13.042000,4141766.000,52462,2,MZ,1,100, 0
13.081000,4141805.000,52478,3,MZ,1,100, 0
13.120000,4141844.000,52478,3,MZ,1,100, 0
13.159000,4141883.000,52478,3,MZ,1,100, 0
13.193333,4141917.333,52493,3,MZ,1,100, 2
13.227667,4141951.667,52493,3,MZ,1,100, 1
13.262000,4141986.000,52493,3,MZ,1,100, 0
13.301000,4142025.000,52509,2,MZ,1,100, 1
13.340000,4142064.000,52509,2,MZ,1,100, 0
13.379000,4142103.000,52524,3,MZ,1,100, 1
13.418000,4142142.000,52524,3,MZ,1,100, 0
13.457000,4142181.000,52524,3,MZ,1,100, 0
13.496000,4142220.000,52541,3,MZ,1,100, 1
13.535000,4142259.000,52541,3,MZ,1,100, 2
13.574000,4142298.000,52541,3,MZ,1,100, 0
13.613000,4142337.000,52555,2,MZ,1,100, 0
13.652000,4142376.000,52555,2,MZ,1,100, 1
13.692000,4142416.000,52571,3,MZ,1,100, 0
13.732000,4142456.000,52571,3,MZ,1,100, 1
13.772000,4142496.000,52571,3,MZ,1,100, 0
13.811000,4142535.000,52587,2,MZ,1,100, 0
13.850000,4142574.000,52587,2,MZ,1,100, 0
13.889000,4142613.000,52605,3,MZ,1,100, 0
13.928000,4142652.000,52605,3,MZ,1,100, 1
13.967000,4142691.000,52605,3,MZ,1,100, 1
14.006000,4142730.000,52620,2,MZ,1,100, 0
14.045000,4142769.000,52620,2,MZ,1,100, 0
14.084000,4142808.000,52636,3,MZ,1,100, 0
14.123000,4142847.000,52636,3,MZ,1,100, 0
14.162000,4142886.000,52636,3,MZ,1,100, 0
14.200667,4142924.667,52652,3,MZ,1,100,-1
14.239333,4142963.333,52652,3,MZ,1,100, 0
14.278000,4143002.000,52652,3,MZ,1,100, 0
14.318000,4143042.000,52669,2,MZ,1,100, 0
14.358000,4143082.000,52669,2,MZ,1,100, 0
14.397000,4143121.000,52688,3,MZ,1,100,-1
14.436000,4143160.000,52688,3,MZ,1,100, 0
14.475000,4143199.000,52688,3,MZ,1,100, 0
14.514000,4143238.000,52704,2,MZ,1,100, 0
14.553000,4143277.000,52704,2,MZ,1,100, 0
14.592000,4143316.000,52720,3,MZ,1,100, 0
14.631000,4143355.000,52720,3,MZ,1,100, 0
14.670000,4143394.000,52720,3,MZ,1,100, 0
14.709000,4143433.000,52737,2,MZ,1,100, 0
14.748000,4143472.000,52737,2,MZ,1,100, 0
14.787000,4143511.000,52756,3,MZ,1,100, 0
14.826000,4143550.000,52756,3,MZ,1,100, 0
14.865000,4143589.000,52756,3,MZ,1,100,-1
14.899333,4143623.333,52773,3,MZ,1,100, 0
14.933667,4143657.667,52773,3,MZ,1,100, 0
14.968000,4143692.000,52773,3,MZ,1,100, 0
15.006333,4143730.333,52788,3,MZ,1,100, 0
15.044667,4143768.667,52788,3,MZ,1,100, 0
15.083000,4143807.000,52788,3,MZ,1,100, 0
15.122000,4143846.000,52806,2,MZ,1,100,-1
15.161000,4143885.000,52806,2,MZ,1,100, 0
15.200333,4143924.333,52822,3,MZ,1,100, 0
15.239667,4143963.667,52822,3,MZ,1,100,-1
15.279000,4144003.000,52822,3,MZ,1,100, 0
15.319000,4144043.000,52839,2,MZ,1,100, 0
15.359000,4144083.000,52839,2,MZ,1,100,-1
15.398333,4144122.333,52855,3,MZ,1,100, 0
15.437667,4144161.667,52855,3,MZ,1,100, 0
15.477000,4144201.000,52855,3,MZ,1,100, 0
15.516000,4144240.000,52872,3,MZ,1,100, 0
15.555000,4144279.000,52872,3,MZ,1,100,-1
15.594000,4144318.000,52872,3,MZ,1,100,-1
15.632500,4144356.500,52888,2,MZ,1,100, 0
15.671000,4144395.000,52888,2,MZ,1,100,-1
15.710000,4144434.000,52906,3,MZ,1,100,-2
15.749000,4144473.000,52906,3,MZ,1,100,-2
15.788000,4144512.000,52906,3,MZ,1,100, 0
15.827000,4144551.000,52923,2,MZ,1,100, 0
15.866000,4144590.000,52923,2,MZ,1,100, 0
15.906000,4144630.000,52940,3,MZ,1,100,-1
15.946000,4144670.000,52940,3,MZ,1,100,-1
15.986000,4144710.000,52940,3,MZ,1,100,-2
16.025000,4144749.000,52956,2,MZ,1,100,-1
16.064000,4144788.000,52956,2,MZ,1,100,-1
16.103000,4144827.000,52974,3,MZ,1,100,-1
16.142000,4144866.000,52974,3,MZ,1,100,-1
16.181000,4144905.000,52974,3,MZ,1,100,-2
16.220000,4144944.000,52990,3,MZ,1,100,-1
16.259000,4144983.000,52990,3,MZ,1,100,-1
16.298000,4145022.000,52990,3,MZ,1,100,-1
16.337000,4145061.000,53006,2,MZ,1,100, 0
16.376000,4145100.000,53006,2,MZ,1,100,-2
16.414333,4145138.333,53023,3,MZ,1,100,-2
16.452667,4145176.667,53023,3,MZ,1,100,-2
16.491000,4145215.000,53023,3,MZ,1,100,-2
16.531000,4145255.000,53040,2,MZ,1,100,-2
16.571000,4145295.000,53040,2,MZ,1,100,-2
16.606000,4145330.000,53056,3,MZ,1,100, 0
16.641000,4145365.000,53056,3,MZ,1,100,-2
16.676000,4145400.000,53056,3,MZ,1,100,-2
16.715000,4145439.000,53073,3,MZ,1,100,-1
16.754000,4145478.000,53073,3,MZ,1,100,-1
16.793000,4145517.000,53073,3,MZ,1,100,-2
16.832000,4145556.000,53091,2,MZ,1,100,-1
16.871000,4145595.000,53091,2,MZ,1,100,-1
16.910000,4145634.000,53108,3,MZ,1,100,-1
16.949000,4145673.000,53108,3,MZ,1,100,-1
16.988000,4145712.000,53108,3,MZ,1,100,-1
17.026333,4145750.333,53125,3,MZ,1,100,-2
17.064667,4145788.667,53125,3,MZ,1,100,-2
17.103000,4145827.000,53125,3,MZ,1,100,-1
